Object ID,Object Type,Object Key,Creation Date,Delivery date,Lead Time,Amount,Currency,Comments
1039990801,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,71 970.94,CHF,13-bath-red_Bathroom
1039990834,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,264 666.47,CHF,13-bath-red_Bathroom
1039994069,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,64 193.69,CHF,13-bath-red_Bathroom
1039994377,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,60 736.98,CHF,13-bath-red_Bathroom
1039994469,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,60 870.67,CHF,13-bath-red_Bathroom
8919099,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,36 071.00,JPY,13-bath-red_Bathroom
1039916930,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,36 181.94,CHF,13-bath-red_Bathroom
997734084,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,460 267.28,ZAR,13-bath-red_Bathroom
997734089,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,461 617.16,ZAR,13-bath-red_Bathroom
997734081,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,602 306.46,ZAR,13-bath-red_Bathroom
997734104,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,430 864.78,ZAR,13-bath-red_Bathroom
997734109,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,462 700.73,ZAR,13-bath-red_Bathroom
997734100,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,367 970.20,ZAR,13-bath-red_Bathroom
997734098,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,231 031.03,ZAR,13-bath-red_Bathroom
997734096,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,399 434.18,ZAR,13-bath-red_Bathroom
997734093,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,104 716.40,ZAR,13-bath-red_Bathroom
997734091,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,369 143.46,ZAR,13-bath-red_Bathroom
997734084,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,470 491.33,ZAR,13-bath-red_Bathroom
1039993981,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,66 617.18,CHF,13-bath-red_Bathroom
8919641,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,86 786.40,JPY,13-bath-red_Bathroom
994496939,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,270 929.70,COP,13-bath-red_Bathroom
994496967,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,301 096.90,COP,13-bath-red_Bathroom
8989031,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,78 196.80,JPY,13-bath-red_Bathroom
8981990,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,1 371.84,JPY,13-bath-red_Bathroom
8981989,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,43 484.67,JPY,13-bath-red_Bathroom
8981986,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,123 334.92,JPY,13-bath-red_Bathroom
8981986,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,4 017.62,JPY,13-bath-red_Bathroom
1039994468,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,14 660.76,CHF,13-bath-red_Bathroom
8989046,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,361.12,JPY,13-bath-red_Bathroom
1039916806,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,13 244.04,CHF,13-bath-red_Bathroom
1086689997,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,311.22,JPY,13-bath-red_Bathroom
8919906,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,62 661.74,JPY,13-bath-red_Bathroom
1039993948,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,38 681.14,CHF,13-bath-red_Bathroom
816867167,Bathroom,13-bath-red,11/2/2011,1/17/2012,76,103.04,JPY,13-bath-red_Bathroom
994496713,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,12 379.60,COP,13-bath-red_Bathroom
994496714,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,148 241.93,COP,13-bath-red_Bathroom
994496999,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 190.80,COP,13-bath-red_Bathroom
994496930,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,192 744.46,COP,13-bath-red_Bathroom
994496936,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,6 047.70,COP,13-bath-red_Bathroom
994496936,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 411.76,COP,13-bath-red_Bathroom
994496937,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,4 331.26,COP,13-bath-red_Bathroom
994496966,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 683.40,COP,13-bath-red_Bathroom
994496966,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,12 341.70,COP,13-bath-red_Bathroom
994496967,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,64 103.40,COP,13-bath-red_Bathroom
994496968,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,3 023.86,COP,13-bath-red_Bathroom
994496969,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 411.76,COP,13-bath-red_Bathroom
994496960,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,266 970.00,COP,13-bath-red_Bathroom
997706637,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,661 236.79,ZAR,13-bath-red_Bathroom
1039916146,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 086.36,CHF,13-bath-red_Bathroom
1039916034,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,63 118.00,CHF,13-bath-red_Bathroom
1039916979,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,32 160.29,CHF,13-bath-red_Bathroom
1039916068,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,16 209.38,CHF,13-bath-red_Bathroom
1039916891,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,216 201.24,CHF,13-bath-red_Bathroom
1039916199,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,23 814.40,CHF,13-bath-red_Bathroom
1039916001,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,23 724.67,CHF,13-bath-red_Bathroom
1039993836,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,92 612.71,CHF,13-bath-red_Bathroom
1039990863,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,37 616.22,CHF,13-bath-red_Bathroom
1039990849,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,31 118.32,CHF,13-bath-red_Bathroom
1039990808,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,22 612.86,CHF,13-bath-red_Bathroom
1039990891,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,40 266.68,CHF,13-bath-red_Bathroom
1039990818,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,39 663.96,CHF,13-bath-red_Bathroom
1039994186,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,40 269.47,CHF,13-bath-red_Bathroom
1039994194,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 601.08,CHF,13-bath-red_Bathroom
1039994080,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,36 638.16,CHF,13-bath-red_Bathroom
1039994037,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,82 180.86,CHF,13-bath-red_Bathroom
1039994036,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,70 646.66,CHF,13-bath-red_Bathroom
1039993993,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,49 093.39,CHF,13-bath-red_Bathroom
1039993908,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,60 122.48,CHF,13-bath-red_Bathroom
1039993846,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,108 008.92,CHF,13-bath-red_Bathroom
1039994480,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 630.20,CHF,13-bath-red_Bathroom
1039994439,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,36 784.89,CHF,13-bath-red_Bathroom
1039994396,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,178 068.04,CHF,13-bath-red_Bathroom
1039994383,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,31 286.38,CHF,13-bath-red_Bathroom
1039994373,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,26 122.98,CHF,13-bath-red_Bathroom
1039994063,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,26 661.36,CHF,13-bath-red_Bathroom
1039994396,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,94 711.11,CHF,13-bath-red_Bathroom
1039994390,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,26 844.96,CHF,13-bath-red_Bathroom
1039990196,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,26 906.02,CHF,13-bath-red_Bathroom
1039916089,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,67 114.62,CHF,13-bath-red_Bathroom
1039916166,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,123 319.11,CHF,13-bath-red_Bathroom
1039916194,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,80 401.87,CHF,13-bath-red_Bathroom
1039916190,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,80 864.86,CHF,13-bath-red_Bathroom
1039916086,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,102 487.22,CHF,13-bath-red_Bathroom
1039916089,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,73 468.00,CHF,13-bath-red_Bathroom
1039916019,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,48 247.20,CHF,13-bath-red_Bathroom
1039916066,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,23 336.64,CHF,13-bath-red_Bathroom
1039916061,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,127 838.62,CHF,13-bath-red_Bathroom
1060067686,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,122 413.69,JPY,13-bath-red_Bathroom
1060066108,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,102 792.11,JPY,13-bath-red_Bathroom
1060067764,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,110 010.09,JPY,13-bath-red_Bathroom
1060067768,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,16 290.12,JPY,13-bath-red_Bathroom
1060067770,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 899.98,JPY,13-bath-red_Bathroom
1060067771,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,27 614.14,JPY,13-bath-red_Bathroom
1060067779,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,30 066.04,JPY,13-bath-red_Bathroom
1060067773,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,404.68,JPY,13-bath-red_Bathroom
1060067776,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,37 306.62,JPY,13-bath-red_Bathroom
1060067779,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,38 011.64,JPY,13-bath-red_Bathroom
1060067719,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,36 189.16,JPY,13-bath-red_Bathroom
1060067789,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,19 491.68,JPY,13-bath-red_Bathroom
1060067790,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,16 164.11,JPY,13-bath-red_Bathroom
1039916946,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,63 081.46,CHF,13-bath-red_Bathroom
1039993939,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,33 339.44,CHF,13-bath-red_Bathroom
1039916787,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,30 932.93,CHF,13-bath-red_Bathroom
1039916766,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,13 806.72,CHF,13-bath-red_Bathroom
1039916764,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 433.34,CHF,13-bath-red_Bathroom
1039916746,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,20 206.00,CHF,13-bath-red_Bathroom
1039916763,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,30 962.80,CHF,13-bath-red_Bathroom
1039916836,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,34 462.02,CHF,13-bath-red_Bathroom
1039916199,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,34 643.27,CHF,13-bath-red_Bathroom
997734097,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,368 399.48,ZAR,13-bath-red_Bathroom
996640399,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,19 608.90,CAD,13-bath-red_Bathroom
1039916734,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,47 994.48,CHF,13-bath-red_Bathroom
1039916076,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 689.34,CHF,13-bath-red_Bathroom
1039916081,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,31 701.40,CHF,13-bath-red_Bathroom
1039916009,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,302 473.93,CHF,13-bath-red_Bathroom
1039916130,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,113 207.62,CHF,13-bath-red_Bathroom
1039916136,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,173 198.83,CHF,13-bath-red_Bathroom
1039916174,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,22 704.64,CHF,13-bath-red_Bathroom
1039916178,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,28 012.00,CHF,13-bath-red_Bathroom
1039916189,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,28 629.72,CHF,13-bath-red_Bathroom
1000660790,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 936.33,JPY,13-bath-red_Bathroom
8919466,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,72 066.92,JPY,13-bath-red_Bathroom
8989076,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,30 677.66,JPY,13-bath-red_Bathroom
8989076,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,32 938.16,JPY,13-bath-red_Bathroom
997706664,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,7 712 926.46,JPY,13-bath-red_Bathroom
997736018,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,906 023.60,JPY,13-bath-red_Bathroom
997736016,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,2 829 828.20,JPY,13-bath-red_Bathroom
997736008,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,306 670.67,JPY,13-bath-red_Bathroom
8919196,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 472.00,JPY,13-bath-red_Bathroom
8919919,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 376.32,JPY,13-bath-red_Bathroom
8981996,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,3 069.36,JPY,13-bath-red_Bathroom
8989181,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,7 066.16,JPY,13-bath-red_Bathroom
8989196,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,691.20,JPY,13-bath-red_Bathroom
8919606,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,67 092.46,JPY,13-bath-red_Bathroom
8919389,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,76 210.91,JPY,13-bath-red_Bathroom
1039916086,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,4 392.96,CHF,13-bath-red_Bathroom
1039916918,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,183 166.23,CHF,13-bath-red_Bathroom
1039916999,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,183 166.23,CHF,13-bath-red_Bathroom
1039916908,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,70 444.32,CHF,13-bath-red_Bathroom
1060067810,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 968.96,JPY,13-bath-red_Bathroom
1060067809,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,109 112.60,JPY,13-bath-red_Bathroom
8919608,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,62 961.78,JPY,13-bath-red_Bathroom
8919973,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,66 266.02,JPY,13-bath-red_Bathroom
8919063,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,83 330.00,JPY,13-bath-red_Bathroom
8919069,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 921.04,JPY,13-bath-red_Bathroom
1039993991,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 490.30,CHF,13-bath-red_Bathroom
994496716,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,338 430.76,COP,13-bath-red_Bathroom
1069663940,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,92 493.11,JPY,13-bath-red_Bathroom
1069663939,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,29 126.02,JPY,13-bath-red_Bathroom
994496996,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,20 079.16,COP,13-bath-red_Bathroom
994496710,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,2 718.90,COP,13-bath-red_Bathroom
994496969,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 034.10,COP,13-bath-red_Bathroom
1069663634,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,44 719.21,JPY,13-bath-red_Bathroom
1069663606,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,39 211.98,JPY,13-bath-red_Bathroom
1069663974,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,11 898.60,JPY,13-bath-red_Bathroom
8989098,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 908.74,JPY,13-bath-red_Bathroom
994496944,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,2 914 812.60,COP,13-bath-red_Bathroom
1086689996,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,9 944.84,JPY,13-bath-red_Bathroom
1086689994,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,3 784.28,JPY,13-bath-red_Bathroom
1086689307,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,78.76,JPY,13-bath-red_Bathroom
1086689340,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,2 874.06,JPY,13-bath-red_Bathroom
994496946,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,30 492.00,COP,13-bath-red_Bathroom
994496946,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,260 996.60,COP,13-bath-red_Bathroom
1086689407,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,144.76,JPY,13-bath-red_Bathroom
8919094,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,6 841.28,JPY,13-bath-red_Bathroom
8919013,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 907.71,JPY,13-bath-red_Bathroom
8987996,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,1 271.81,JPY,13-bath-red_Bathroom
8919361,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,6 738.77,JPY,13-bath-red_Bathroom
8919014,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,8 477.96,JPY,13-bath-red_Bathroom
1069663636,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,24 867.89,JPY,13-bath-red_Bathroom
997706669,Bathroom,13-bath-red,11/2/2011,11/3/2011,1,609 067.78,ZAR,13-bath-red_Bathroom
8977394,Livingroom,1233-liv-cup,11/10/2011,12/3/2011,23,10 604.80,JPY,1233-liv-cup_Livingroom
8977409,Bathroom,13-bath-red,11/10/2011,12/10/2013,761,6 936.61,JPY,13-bath-red_Bathroom
1086687137,Bathroom,13-bath-red,11/10/2011,12/3/2011,23,227.63,JPY,13-bath-red_Bathroom
1086687171,Bathroom,13-bath-red,11/10/2011,12/3/2011,23,166.91,JPY,13-bath-red_Bathroom
8977417,Bathroom,13-bath-red,11/10/2011,11/25/2011,15,44 961.37,JPY,13-bath-red_Bathroom
1086687086,Bathroom,13-bath-red,11/10/2011,11/25/2011,15,96 603.68,JPY,13-bath-red_Bathroom
1086687167,Bathroom,13-bath-red,11/10/2011,11/15/2011,5,6 109.72,JPY,13-bath-red_Bathroom
1086687109,Bathroom,13-bath-red,11/10/2011,1/25/2012,76,1 229.13,JPY,13-bath-red_Bathroom
1039910003,Bathroom,13-bath-red,11/10/2011,1/25/2012,76,140 666.90,CHF,13-bath-red_Bathroom
1086687168,Bathroom,13-bath-red,11/10/2011,1/25/2012,76,12.63,JPY,13-bath-red_Bathroom
1086687143,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,701.36,JPY,13-bath-red_Bathroom
1086687169,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,2 160.36,JPY,13-bath-red_Bathroom
1086687167,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,1 611.32,JPY,13-bath-red_Bathroom
1086687169,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,3 729.67,JPY,13-bath-red_Bathroom
1086687161,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,4 009.12,JPY,13-bath-red_Bathroom
1086687168,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,1 696.93,JPY,13-bath-red_Bathroom
1086687169,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,1 681.62,JPY,13-bath-red_Bathroom
1086687170,Bathroom,13-bath-red,11/10/2011,11/11/2011,1,3 712.26,JPY,13-bath-red_Bathroom
1000169619,Bedroom,187-bed-blue,8/12/2011,11/27/2011,107,14 789.94,JPY,187-bed-blue_Bedroom
1039910660,Livingroom,26-liv-chair,8/12/2011,10/31/2011,80,27 113.66,CHF,26-liv-chair_Livingroom
1086687019,Bathroom,13-bath-red,8/12/2011,10/6/2011,55,176.38,JPY,13-bath-red_Bathroom
8977163,Livingroom,1233-liv-cup,8/12/2011,9/18/2013,768,11 627.49,JPY,1233-liv-cup_Livingroom
8977169,Livingroom,1233-liv-cup,8/12/2011,9/18/2013,768,4 978.80,JPY,1233-liv-cup_Livingroom
8977161,Livingroom,1233-liv-cup,8/12/2011,9/18/2013,768,3 670.46,JPY,1233-liv-cup_Livingroom
8977160,Livingroom,1233-liv-cup,8/12/2011,9/18/2013,768,6 711.18,JPY,1233-liv-cup_Livingroom
8977169,Livingroom,1233-liv-cup,8/12/2011,9/18/2013,768,2 276.36,JPY,1233-liv-cup_Livingroom
1039909601,Bathroom,13-bath-red,8/12/2011,9/14/2013,764,22 467.03,CHF,13-bath-red_Bathroom
1060064991,Bathroom,13-bath-red,8/12/2011,9/4/2011,23,37 017.69,JPY,13-bath-red_Bathroom
8977196,Bathroom,13-bath-red,8/12/2011,8/27/2011,15,24 804.90,JPY,13-bath-red_Bathroom
8977970,Bathroom,13-bath-red,8/12/2011,8/27/2011,15,1 062.20,JPY,13-bath-red_Bathroom
1000169630,Bathroom,13-bath-red,8/12/2011,8/27/2011,15,30 312.26,JPY,13-bath-red_Bathroom
1086687076,Bathroom,13-bath-red,8/12/2011,8/27/2011,15,1 477.66,JPY,13-bath-red_Bathroom
1060064999,Bathroom,13-bath-red,8/12/2011,8/26/2011,14,3 027.71,JPY,13-bath-red_Bathroom
1060064977,Bathroom,13-bath-red,8/12/2011,8/26/2011,14,1 704.12,JPY,13-bath-red_Bathroom
1060064976,Bathroom,13-bath-red,8/12/2011,8/26/2011,14,1 382.86,JPY,13-bath-red_Bathroom
1060064976,Bathroom,13-bath-red,8/12/2011,8/26/2011,14,616.68,JPY,13-bath-red_Bathroom
1060064974,Bathroom,13-bath-red,8/12/2011,8/26/2011,14,649.60,JPY,13-bath-red_Bathroom
1086687079,Bathroom,13-bath-red,8/12/2011,8/22/2011,10,16 022.03,JPY,13-bath-red_Bathroom
1039909649,Bathroom,13-bath-red,8/12/2011,8/19/2011,7,106 871.48,CHF,13-bath-red_Bathroom
1039909616,Bathroom,13-bath-red,8/12/2011,8/19/2011,7,86 663.96,CHF,13-bath-red_Bathroom
1039909661,Bathroom,13-bath-red,8/12/2011,8/19/2011,7,72 268.44,CHF,13-bath-red_Bathroom
1039909660,Bathroom,13-bath-red,8/12/2011,8/19/2011,7,63 687.74,CHF,13-bath-red_Bathroom
1086687089,Bathroom,13-bath-red,8/12/2011,8/19/2011,7,1 641.03,JPY,13-bath-red_Bathroom
8977180,Bathroom,13-bath-red,8/12/2011,8/17/2011,5,6 630.21,JPY,13-bath-red_Bathroom
1086687087,Bathroom,13-bath-red,8/12/2011,8/17/2011,5,2 328.71,JPY,13-bath-red_Bathroom
1086687101,Bathroom,13-bath-red,8/12/2011,8/17/2011,5,647.03,JPY,13-bath-red_Bathroom
1039909696,Bathroom,13-bath-red,8/12/2011,10/27/2011,76,194 636.32,CHF,13-bath-red_Bathroom
1086687076,Bathroom,13-bath-red,8/12/2011,10/27/2011,76,7 869.44,JPY,13-bath-red_Bathroom
816866784,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,11 236.66,JPY,13-bath-red_Bathroom
816866783,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,11 827.94,JPY,13-bath-red_Bathroom
1039909799,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,44 673.12,CHF,13-bath-red_Bathroom
1039909791,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,44 499.69,CHF,13-bath-red_Bathroom
1039909693,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,13 766.36,CHF,13-bath-red_Bathroom
1039909694,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,17 630.64,CHF,13-bath-red_Bathroom
1039909608,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,14 876.39,CHF,13-bath-red_Bathroom
1039909689,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,14 962.94,CHF,13-bath-red_Bathroom
1039909619,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,16 224.83,CHF,13-bath-red_Bathroom
1086687069,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,22 174.96,JPY,13-bath-red_Bathroom
1086687097,Bathroom,13-bath-red,8/12/2011,8/13/2011,1,446.63,JPY,13-bath-red_Bathroom
1000169460,Bathroom,13-bath-red,8/1/2011,9/29/2011,59,34 686.43,JPY,13-bath-red_Bathroom
1086687041,Bathroom,13-bath-red,8/1/2011,9/29/2011,59,249.64,JPY,13-bath-red_Bathroom
8977006,Bathroom,13-bath-red,8/1/2011,9/25/2011,55,1 629.11,JPY,13-bath-red_Bathroom
1086687047,Livingroom,1233-liv-cup,8/1/2011,2/27/2013,576,1 369.10,JPY,1233-liv-cup_Livingroom
1086687064,Livingroom,1233-liv-cup,8/1/2011,9/14/2011,44,2 348.67,JPY,1233-liv-cup_Livingroom
1000169467,Livingroom,1233-liv-cup,8/1/2011,8/12/2011,11,22 862.87,JPY,1233-liv-cup_Livingroom
1086687066,Livingroom,1233-liv-cup,8/1/2011,9/7/2013,768,496.38,JPY,1233-liv-cup_Livingroom
8976199,Livingroom,1233-liv-cup,8/1/2011,9/6/2013,767,10 063.79,JPY,1233-liv-cup_Livingroom
1060064891,Bathroom,13-bath-red,8/1/2011,9/4/2013,765,26 962.10,JPY,13-bath-red_Bathroom
8977093,Bathroom,13-bath-red,8/1/2011,4/3/2014,976,68 204.01,JPY,13-bath-red_Bathroom
1086687061,Bathroom,13-bath-red,8/1/2011,8/24/2011,23,330.76,JPY,13-bath-red_Bathroom
1086687036,Bathroom,13-bath-red,8/1/2011,8/30/2013,760,326.02,JPY,13-bath-red_Bathroom
1086687060,Bathroom,13-bath-red,8/1/2011,8/20/2011,19,628.81,JPY,13-bath-red_Bathroom
8977036,Bathroom,13-bath-red,8/1/2011,8/18/2011,17,2 663.89,JPY,13-bath-red_Bathroom
8977034,Bathroom,13-bath-red,8/1/2011,8/18/2011,17,666.98,JPY,13-bath-red_Bathroom
1060064907,Bathroom,13-bath-red,8/1/2011,8/16/2011,15,984.98,JPY,13-bath-red_Bathroom
